battery,cycle,Qd_Ah,SOH_pct,chargetime_min
data_3_cell45,196,1.0687,99.92,11.038
data_3_cell45,197,1.0689,99.94,11.036
data_3_cell45,198,1.0673,99.79,11.041
data_3_cell45,199,1.0689,99.94,11.038
data_3_cell45,200,1.069,99.95,11.037
data_3_cell45,201,1.069,99.95,11.037
data_3_cell45,202,1.069,99.95,11.037
data_3_cell45,203,1.0689,99.94,11.041
data_3_cell45,204,1.069,99.95,11.035
data_3_cell45,205,1.069,99.95,11.038
data_3_cell45,206,1.069,99.95,11.038
data_3_cell45,207,1.069,99.95,11.036
data_3_cell45,208,1.069,99.95,11.039
data_3_cell45,209,1.0688,99.93,11.036
data_3_cell45,210,1.0688,99.93,11.036
data_3_cell45,211,1.0687,99.92,11.038
data_3_cell45,212,1.0687,99.92,11.04
data_3_cell45,213,1.0688,99.93,11.037
data_3_cell45,214,1.0687,99.92,11.039
data_3_cell45,215,1.0687,99.92,11.038
data_3_cell45,216,1.0662,99.69,11.039
data_3_cell45,217,1.0686,99.91,11.039
data_3_cell45,218,1.0686,99.91,11.037
data_3_cell45,219,1.0687,99.92,11.036
data_3_cell45,220,1.0686,99.91,11.036
data_3_cell45,221,1.0685,99.9,11.036
data_3_cell45,222,1.0685,99.9,11.036
data_3_cell45,223,1.0684,99.89,11.037
data_3_cell45,224,1.0684,99.89,11.055
data_3_cell45,225,1.0672,99.78,11.038
data_3_cell45,226,1.0681,99.87,11.054
data_3_cell45,227,1.0683,99.88,11.056
data_3_cell45,228,1.0683,99.88,11.039
data_3_cell45,229,1.0683,99.89,11.037
data_3_cell45,230,1.0683,99.88,11.036
data_3_cell45,231,1.0682,99.88,11.056
data_3_cell45,232,1.0681,99.87,11.036
data_3_cell45,233,1.0681,99.87,11.036
data_3_cell45,234,1.068,99.86,11.037
data_3_cell45,235,1.0678,99.83,11.037
data_3_cell45,236,1.0681,99.86,11.036
data_3_cell45,237,1.0669,99.75,11.037
data_3_cell45,238,1.0681,99.86,11.037
data_3_cell45,239,1.0681,99.86,11.037
data_3_cell45,240,1.0679,99.85,11.037
data_3_cell45,241,1.0679,99.85,11.054
data_3_cell45,242,1.0678,99.84,11.039
data_3_cell45,243,1.0678,99.84,11.039
data_3_cell45,244,1.0677,99.83,11.04
data_3_cell45,245,1.0665,99.71,11.037
data_3_cell45,246,1.0678,99.84,11.052
data_3_cell45,247,1.0676,99.82,11.04
data_3_cell45,248,1.0676,99.82,11.039
data_3_cell45,249,1.0677,99.83,11.036
data_3_cell45,250,1.0676,99.82,11.038
data_3_cell45,251,1.0677,99.82,11.038
data_3_cell45,252,1.0674,99.8,11.037
data_3_cell45,253,1.0676,99.81,11.038
data_3_cell45,254,1.0663,99.69,11.037
data_3_cell45,255,1.0675,99.8,11.038
data_3_cell45,256,1.0673,99.79,11.036
data_3_cell45,257,1.0674,99.8,11.04
data_3_cell45,258,1.0673,99.79,11.037
data_3_cell45,259,1.0673,99.79,11.04
data_3_cell45,260,1.0672,99.78,11.041
data_3_cell45,261,1.0672,99.78,11.04
data_3_cell45,262,1.0671,99.77,11.037
data_3_cell45,263,1.0673,99.79,11.035
data_3_cell45,264,1.0671,99.77,11.036
data_3_cell45,265,1.0672,99.78,11.036
data_3_cell45,266,1.0671,99.77,11.037
data_3_cell45,267,1.067,99.76,11.037
data_3_cell45,268,1.0669,99.76,11.037
data_3_cell45,269,1.0668,99.74,11.039
data_3_cell45,270,1.0669,99.76,11.039
data_3_cell45,271,1.0669,99.76,11.036
data_3_cell45,272,1.0656,99.63,11.037
data_3_cell45,273,1.0668,99.74,11.037
data_3_cell45,274,1.0668,99.74,11.037
data_3_cell45,275,1.0669,99.75,11.037
data_3_cell45,276,1.0668,99.74,11.039
data_3_cell45,277,1.0667,99.73,11.037
data_3_cell45,278,1.0664,99.7,11.036
data_3_cell45,279,1.0654,99.61,11.039
data_3_cell45,280,1.065,99.57,11.036
data_3_cell45,281,1.0664,99.7,11.035
data_3_cell45,282,1.0664,99.7,11.036
data_3_cell45,283,1.0664,99.71,11.053
data_3_cell45,284,1.0663,99.7,11.038
data_3_cell45,285,1.0664,99.71,11.036
data_3_cell45,286,1.0663,99.69,11.036
data_3_cell45,287,1.0663,99.69,11.036
data_3_cell45,288,1.0662,99.69,11.037
data_3_cell45,289,1.0661,99.68,11.039
data_3_cell45,290,1.0662,99.69,11.04
data_3_cell45,291,1.0661,99.68,11.039
data_3_cell45,292,1.0661,99.68,11.037
data_3_cell45,293,1.0661,99.68,11.037
data_3_cell45,294,1.0661,99.67,11.037
data_3_cell45,295,1.0661,99.68,11.037
data_3_cell45,296,1.066,99.67,11.037
data_3_cell45,297,1.0648,99.56,11.037
data_3_cell45,298,1.0658,99.65,11.036
data_3_cell45,299,1.0647,99.54,11.037
data_3_cell45,300,1.0657,99.64,11.052
data_3_cell45,301,1.0658,99.65,11.038
data_3_cell45,302,1.0657,99.64,11.038
data_3_cell45,303,1.0656,99.63,11.036
data_3_cell45,304,1.0656,99.63,11.037
data_3_cell45,305,1.0658,99.65,11.039
data_3_cell45,306,1.0657,99.64,11.041
data_3_cell45,307,1.0655,99.62,11.036
data_3_cell45,308,1.0655,99.62,11.037
data_3_cell45,309,1.0652,99.6,11.037
data_3_cell45,310,1.0653,99.6,11.037
data_3_cell45,311,1.0654,99.61,11.036
data_3_cell45,312,1.0654,99.61,11.038
data_3_cell45,313,1.0653,99.6,11.039
data_3_cell45,314,1.0653,99.6,11.04
data_3_cell45,315,1.0653,99.6,11.036
data_3_cell45,316,1.0652,99.6,11.036
data_3_cell45,317,1.0652,99.59,11.037
data_3_cell45,318,1.0651,99.59,11.035
data_3_cell45,319,1.0651,99.59,11.036
data_3_cell45,320,1.0651,99.58,11.057
data_3_cell45,321,1.065,99.58,11.037
data_3_cell45,322,1.0625,99.34,11.036
data_3_cell45,323,1.0649,99.56,11.037
data_3_cell45,324,1.0649,99.56,11.038
data_3_cell45,325,1.0647,99.55,11.036
data_3_cell45,326,1.0648,99.55,11.039
data_3_cell45,327,1.0648,99.55,11.041
data_3_cell45,328,1.0648,99.55,11.036
data_3_cell45,329,1.0648,99.55,11.037
data_3_cell45,330,1.0648,99.55,11.037
data_3_cell45,331,1.0647,99.55,11.037
data_3_cell45,332,1.0647,99.55,11.038
data_3_cell45,333,1.0647,99.54,11.041
data_3_cell45,334,1.0646,99.54,11.038
data_3_cell45,335,1.0646,99.53,11.038
data_3_cell45,336,1.0645,99.53,11.037
data_3_cell45,337,1.0646,99.54,11.037
data_3_cell45,338,1.0647,99.55,11.037
data_3_cell45,339,1.0646,99.54,11.037
data_3_cell45,340,1.0645,99.52,11.039
data_3_cell45,341,1.0644,99.52,11.036
data_3_cell45,342,1.0644,99.52,11.037
data_3_cell45,343,1.0644,99.52,11.037
data_3_cell45,344,1.0643,99.51,11.036
data_3_cell45,345,1.0643,99.51,11.036
data_3_cell45,346,1.0643,99.51,11.036
data_3_cell45,347,1.0642,99.5,11.04
data_3_cell45,348,1.0642,99.5,11.036
data_3_cell45,349,1.0642,99.5,11.036
data_3_cell45,350,1.0642,99.5,11.037
data_3_cell45,351,1.0641,99.49,11.036
data_3_cell45,352,1.064,99.48,11.055
data_3_cell45,353,1.0628,99.37,11.04
data_3_cell45,354,1.064,99.48,11.042
data_3_cell45,355,1.0626,99.35,11.036
data_3_cell45,356,1.0639,99.47,11.037
data_3_cell45,357,1.0637,99.46,11.037
data_3_cell45,358,1.0636,99.44,11.037
data_3_cell45,359,1.0638,99.46,11.038
data_3_cell45,360,1.0637,99.46,11.039
data_3_cell45,361,1.0636,99.45,11.036
data_3_cell45,362,1.0624,99.33,11.036
data_3_cell45,363,1.0638,99.46,11.038
data_3_cell45,364,1.0636,99.44,11.036
data_3_cell45,365,1.0636,99.45,11.036
data_3_cell45,366,1.0637,99.45,11.037
data_3_cell45,367,1.0636,99.45,11.039
data_3_cell45,368,1.0636,99.45,11.039
data_3_cell45,369,1.0636,99.44,11.036
data_3_cell45,370,1.0636,99.45,11.038
data_3_cell45,371,1.0636,99.45,11.037
data_3_cell45,372,1.0634,99.43,11.038
data_3_cell45,373,1.0635,99.43,11.037
data_3_cell45,374,1.0634,99.43,11.042
data_3_cell45,375,1.0634,99.42,11.035
data_3_cell45,376,1.0634,99.42,11.036
data_3_cell45,377,1.0634,99.42,11.038
data_3_cell45,378,1.0634,99.42,11.037
data_3_cell45,379,1.0633,99.41,11.038
data_3_cell45,380,1.0633,99.41,11.037
data_3_cell45,381,1.0633,99.41,11.036
data_3_cell45,382,1.0633,99.42,11.035
data_3_cell45,383,1.0634,99.43,11.036
data_3_cell45,384,1.0634,99.42,11.038
data_3_cell45,385,1.0633,99.42,11.036
data_3_cell45,386,1.0633,99.41,11.04
data_3_cell45,387,1.0633,99.41,11.036
data_3_cell45,388,1.0631,99.4,11.038
data_3_cell45,389,1.063,99.39,11.036
data_3_cell45,390,1.0631,99.4,11.035
data_3_cell45,391,1.0631,99.4,11.037
data_3_cell45,392,1.063,99.39,11.038
data_3_cell45,393,1.063,99.39,11.037
data_3_cell45,394,1.063,99.38,11.036
data_3_cell45,395,1.063,99.39,11.04
data_3_cell45,396,1.0628,99.37,11.036
data_3_cell45,397,1.063,99.38,11.037
data_3_cell45,398,1.063,99.39,11.037
data_3_cell45,399,1.0629,99.37,11.037
data_3_cell45,400,1.063,99.39,11.038
data_3_cell45,401,1.063,99.39,11.038
data_3_cell45,402,1.0629,99.38,11.037
data_3_cell45,403,1.0628,99.37,11.037
data_3_cell45,404,1.0627,99.36,11.037
data_3_cell45,405,1.0628,99.37,11.037
data_3_cell45,406,1.0614,99.24,11.037
data_3_cell45,407,1.0625,99.34,11.038
data_3_cell45,408,1.0627,99.36,11.041
data_3_cell45,409,1.0626,99.35,11.037
data_3_cell45,410,1.0626,99.35,11.042
data_3_cell45,411,1.0626,99.35,11.037
data_3_cell45,412,1.0626,99.35,11.037
data_3_cell45,413,1.0612,99.22,11.037
data_3_cell45,414,1.0625,99.34,11.036
data_3_cell45,415,1.0625,99.34,11.035
data_3_cell45,416,1.0625,99.34,11.037
data_3_cell45,417,1.0624,99.33,11.037
data_3_cell45,418,1.0623,99.32,11.039
data_3_cell45,419,1.0624,99.33,11.04
data_3_cell45,420,1.0624,99.33,11.037
data_3_cell45,421,1.0624,99.33,11.037
data_3_cell45,422,1.0623,99.32,11.039
data_3_cell45,423,1.0624,99.33,11.036
data_3_cell45,424,1.0622,99.31,11.039
data_3_cell45,425,1.0622,99.31,11.036
data_3_cell45,426,1.0622,99.32,11.038
data_3_cell45,427,1.0621,99.3,11.037
data_3_cell45,428,1.0621,99.3,11.037
data_3_cell45,429,1.0619,99.28,11.038
data_3_cell45,430,1.0619,99.28,11.036
data_3_cell45,431,1.0619,99.29,11.036
data_3_cell45,432,1.0619,99.29,11.036
data_3_cell45,433,1.0619,99.29,11.038
data_3_cell45,434,1.0617,99.27,11.037
data_3_cell45,435,1.0616,99.25,11.037
data_3_cell45,436,1.0617,99.27,11.054
data_3_cell45,437,1.0617,99.26,11.036
data_3_cell45,438,1.0616,99.25,11.038
data_3_cell45,439,1.0616,99.26,11.037
data_3_cell45,440,1.0615,99.24,11.038
data_3_cell45,441,1.0614,99.24,11.037
data_3_cell45,442,1.0613,99.23,11.038
data_3_cell45,443,1.0614,99.23,11.038
data_3_cell45,444,1.0613,99.23,11.037
data_3_cell45,445,1.0611,99.21,11.036
data_3_cell45,446,1.0611,99.21,11.037
data_3_cell45,447,1.061,99.2,11.036
data_3_cell45,448,1.061,99.2,11.038
data_3_cell45,449,1.0608,99.18,11.036
data_3_cell45,450,1.0608,99.18,11.036
data_3_cell45,451,1.0606,99.16,11.038
data_3_cell45,452,1.0605,99.15,11.039
data_3_cell45,453,1.0605,99.15,11.037
data_3_cell45,454,1.0606,99.17,11.038
data_3_cell45,455,1.0604,99.15,11.037
data_3_cell45,456,1.0607,99.17,11.037
data_3_cell45,457,1.0594,99.05,11.053
data_3_cell45,458,1.0607,99.18,11.037
data_3_cell45,459,1.0607,99.17,11.037
data_3_cell45,460,1.0607,99.18,11.041
data_3_cell45,461,1.0607,99.17,11.035
data_3_cell45,462,1.0609,99.19,11.037
data_3_cell45,463,1.0607,99.18,11.037
data_3_cell45,464,1.0607,99.18,11.038
data_3_cell45,465,1.0607,99.17,11.038
data_3_cell45,466,1.0605,99.16,11.036
data_3_cell45,467,1.0605,99.15,11.037
data_3_cell45,468,1.0605,99.15,11.037
data_3_cell45,469,1.0604,99.14,11.037
data_3_cell45,470,1.0603,99.13,11.038
data_3_cell45,471,1.0603,99.14,11.039
data_3_cell45,472,1.0603,99.13,11.036
data_3_cell45,473,1.0602,99.12,11.039
data_3_cell45,474,1.06,99.11,11.036
data_3_cell45,475,1.06,99.11,11.04
data_3_cell45,476,1.06,99.11,11.036
data_3_cell45,477,1.06,99.1,11.036
data_3_cell45,478,1.0599,99.1,11.036
data_3_cell45,479,1.0597,99.08,11.041
data_3_cell45,480,1.0599,99.1,11.053
data_3_cell45,481,1.0598,99.09,11.04
data_3_cell45,482,1.0598,99.09,11.037
data_3_cell45,483,1.0598,99.09,11.037
data_3_cell45,484,1.0597,99.08,11.042
data_3_cell45,485,1.0596,99.07,11.036
data_3_cell45,486,1.0593,99.05,11.04
data_3_cell45,487,1.0595,99.06,11.036
data_3_cell45,488,1.0595,99.06,11.038
data_3_cell45,489,1.0596,99.07,11.038
data_3_cell45,490,1.0595,99.06,11.037
data_3_cell45,491,1.0595,99.06,11.035
data_3_cell45,492,1.0594,99.05,11.036
data_3_cell45,493,1.0592,99.03,11.037
data_3_cell45,494,1.0593,99.04,11.036
data_3_cell45,495,1.059,99.02,11.037
data_3_cell45,496,1.0591,99.02,11.037
data_3_cell45,497,1.0591,99.02,11.037
data_3_cell45,498,1.0589,99.01,11.054
data_3_cell45,499,1.059,99.01,11.037
data_3_cell45,500,1.0589,99.0,11.036
data_3_cell45,501,1.0589,99.0,11.04
data_3_cell45,502,1.0589,99.0,11.037
data_3_cell45,503,1.0588,98.99,11.039
data_3_cell45,504,1.0588,99.0,11.038
data_3_cell45,505,1.0587,98.98,11.041
data_3_cell45,506,1.0587,98.99,11.038
data_3_cell45,507,1.0587,98.98,11.037
data_3_cell45,508,1.0575,98.87,11.037
data_3_cell45,509,1.0586,98.98,11.036
data_3_cell45,510,1.0585,98.96,11.036
data_3_cell45,511,1.0585,98.97,11.036
data_3_cell45,512,1.0584,98.96,11.037
data_3_cell45,513,1.0583,98.95,11.036
data_3_cell45,514,1.0583,98.95,11.035
data_3_cell45,515,1.0582,98.94,11.038
data_3_cell45,516,1.0582,98.94,11.039
data_3_cell45,517,1.0582,98.94,11.037
data_3_cell45,518,1.058,98.92,11.04
data_3_cell45,519,1.0578,98.91,11.039
data_3_cell45,520,1.0579,98.91,11.039
data_3_cell45,521,1.0579,98.91,11.037
data_3_cell45,522,1.0579,98.91,11.036
data_3_cell45,523,1.0581,98.93,11.036
data_3_cell45,524,1.0581,98.93,11.035
data_3_cell45,525,1.0582,98.94,11.038
data_3_cell45,526,1.0581,98.93,11.037
data_3_cell45,527,1.058,98.92,11.04
data_3_cell45,528,1.058,98.92,11.036
data_3_cell45,529,1.0578,98.9,11.037
data_3_cell45,530,1.058,98.92,11.037
data_3_cell45,531,1.058,98.92,11.037
data_3_cell45,532,1.058,98.92,11.037
data_3_cell45,533,1.058,98.92,11.036
data_3_cell45,534,1.0579,98.91,11.04
data_3_cell45,535,1.0577,98.89,11.037
data_3_cell45,536,1.0576,98.88,11.038
data_3_cell45,537,1.0577,98.89,11.039
data_3_cell45,538,1.0576,98.89,11.039
data_3_cell45,539,1.0576,98.88,11.038
data_3_cell45,540,1.0575,98.88,11.035
data_3_cell45,541,1.0575,98.88,11.038
data_3_cell45,542,1.0575,98.87,11.038
data_3_cell45,543,1.0574,98.86,11.037
data_3_cell45,544,1.0574,98.86,11.039
data_3_cell45,545,1.0573,98.85,11.049
data_3_cell45,546,1.0572,98.84,11.039
data_3_cell45,547,1.0571,98.84,11.039
data_3_cell45,548,1.0571,98.84,11.038
data_3_cell45,549,1.0571,98.83,11.038
data_3_cell45,550,1.0569,98.82,11.039
data_3_cell45,551,1.057,98.83,11.04
data_3_cell45,552,1.057,98.83,11.038
data_3_cell45,553,1.057,98.82,11.04
data_3_cell45,554,1.0565,98.78,11.036
data_3_cell45,555,1.0569,98.81,11.035
data_3_cell45,556,1.0566,98.79,11.038
data_3_cell45,557,1.0566,98.79,11.038
data_3_cell45,558,1.0567,98.8,11.038
data_3_cell45,559,1.0566,98.79,11.035
data_3_cell45,560,1.0555,98.69,11.037
data_3_cell45,561,1.0567,98.8,11.036
data_3_cell45,562,1.0556,98.7,11.036
data_3_cell45,563,1.0554,98.68,11.036
data_3_cell45,564,1.0567,98.8,11.035
data_3_cell45,565,1.0554,98.68,11.036
data_3_cell45,566,1.0568,98.81,11.036
data_3_cell45,567,1.0567,98.8,11.038
data_3_cell45,568,1.0566,98.79,11.036
data_3_cell45,569,1.0566,98.79,11.037
data_3_cell45,570,1.0565,98.78,11.038
data_3_cell45,571,1.0566,98.79,11.036
data_3_cell45,572,1.0564,98.78,11.04
data_3_cell45,573,1.0566,98.79,11.037
data_3_cell45,574,1.0551,98.65,11.021
data_3_cell45,575,1.0565,98.78,11.054
data_3_cell45,576,1.0564,98.77,11.036
data_3_cell45,577,1.0564,98.77,11.02
data_3_cell45,578,1.0564,98.77,11.038
data_3_cell45,579,1.0563,98.77,11.037
data_3_cell45,580,1.0562,98.75,11.037
data_3_cell45,581,1.0562,98.75,11.037
data_3_cell45,582,1.0561,98.74,11.037
data_3_cell45,583,1.0561,98.74,11.056
data_3_cell45,584,1.0548,98.63,11.038
data_3_cell45,585,1.056,98.73,11.04
data_3_cell45,586,1.0559,98.73,11.053
data_3_cell45,587,1.056,98.74,11.057
data_3_cell45,588,1.056,98.73,11.036
data_3_cell45,589,1.0558,98.71,11.036
data_3_cell45,590,1.0558,98.72,11.039
data_3_cell45,591,1.0558,98.72,11.038
data_3_cell45,592,1.056,98.73,11.036
data_3_cell45,593,1.0558,98.72,11.035
data_3_cell45,594,1.0557,98.71,11.038
data_3_cell45,595,1.0556,98.7,11.037
data_3_cell45,596,1.0556,98.7,11.037
data_3_cell45,597,1.0555,98.69,11.036
data_3_cell45,598,1.0554,98.68,11.036
data_3_cell45,599,1.0554,98.68,11.071
data_3_cell45,600,1.0553,98.67,11.036
data_3_cell45,601,1.0554,98.67,11.038
data_3_cell45,602,1.0552,98.66,11.036
data_3_cell45,603,1.0552,98.66,11.04
data_3_cell45,604,1.0552,98.66,11.04
data_3_cell45,605,1.0551,98.65,11.036
data_3_cell45,606,1.0551,98.65,11.036
data_3_cell45,607,1.0551,98.65,11.036
data_3_cell45,608,1.0538,98.53,11.039
data_3_cell45,609,1.0548,98.62,11.037
data_3_cell45,610,1.055,98.64,11.036
data_3_cell45,611,1.0549,98.63,11.037
data_3_cell45,612,1.055,98.64,11.036
data_3_cell45,613,1.0537,98.52,11.036
data_3_cell45,614,1.055,98.64,11.036
data_3_cell45,615,1.0548,98.62,11.038
data_3_cell45,616,1.0548,98.63,11.038
data_3_cell45,617,1.0548,98.62,11.038
data_3_cell45,618,1.0546,98.6,11.041
data_3_cell45,619,1.0547,98.61,11.037
data_3_cell45,620,1.0547,98.61,11.037
data_3_cell45,621,1.0545,98.59,11.041
data_3_cell45,622,1.0545,98.59,11.037
data_3_cell45,623,1.0545,98.59,11.037
data_3_cell45,624,1.0544,98.59,11.037
data_3_cell45,625,1.0544,98.58,11.037
data_3_cell45,626,1.0543,98.58,11.037
data_3_cell45,627,1.0543,98.57,11.039
data_3_cell45,628,1.0544,98.58,11.038
data_3_cell45,629,1.0541,98.55,11.036
data_3_cell45,630,1.0542,98.57,11.036
data_3_cell45,631,1.0541,98.55,11.037
data_3_cell45,632,1.054,98.54,11.038
data_3_cell45,633,1.0541,98.55,11.037
data_3_cell45,634,1.0541,98.56,11.042
data_3_cell45,635,1.0541,98.56,11.037
data_3_cell45,636,1.054,98.55,11.037
data_3_cell45,637,1.0514,98.3,11.036
data_3_cell45,638,1.0538,98.53,11.039
data_3_cell45,639,1.0538,98.53,11.037
data_3_cell45,640,1.0538,98.53,11.037
data_3_cell45,641,1.0538,98.53,11.037
data_3_cell45,642,1.0536,98.51,11.037
data_3_cell45,643,1.0537,98.52,11.036
data_3_cell45,644,1.0537,98.51,11.037
data_3_cell45,645,1.0534,98.49,11.037
data_3_cell45,646,1.0534,98.49,11.054
data_3_cell45,647,1.0534,98.49,11.041
data_3_cell45,648,1.0521,98.37,11.037
data_3_cell45,649,1.0533,98.48,11.037
data_3_cell45,650,1.0533,98.48,11.038
data_3_cell45,651,1.0533,98.49,11.054
data_3_cell45,652,1.0534,98.49,11.038
data_3_cell45,653,1.0533,98.48,11.037
data_3_cell45,654,1.0532,98.47,11.037
data_3_cell45,655,1.0532,98.48,11.039
data_3_cell45,656,1.053,98.45,11.038
data_3_cell45,657,1.053,98.46,11.038
data_3_cell45,658,1.0517,98.33,11.035
data_3_cell45,659,1.053,98.45,11.038
data_3_cell45,660,1.0528,98.43,11.036
data_3_cell45,661,1.053,98.45,11.037
data_3_cell45,662,1.0527,98.43,11.036
data_3_cell45,663,1.0528,98.43,11.038
data_3_cell45,664,1.0529,98.45,11.037
data_3_cell45,665,1.0529,98.45,11.038
data_3_cell45,666,1.0528,98.43,11.036
data_3_cell45,667,1.0527,98.43,11.035
data_3_cell45,668,1.0526,98.42,11.037
data_3_cell45,669,1.0525,98.4,11.04
data_3_cell45,670,1.0524,98.4,11.036
data_3_cell45,671,1.0524,98.4,11.036
data_3_cell45,672,1.0513,98.29,11.039
data_3_cell45,673,1.0521,98.37,11.039
data_3_cell45,674,1.0522,98.38,11.037
data_3_cell45,675,1.0521,98.37,11.037
data_3_cell45,676,1.0521,98.37,11.036
data_3_cell45,677,1.0521,98.37,11.039
data_3_cell45,678,1.0522,98.38,11.037
data_3_cell45,679,1.0521,98.37,11.04
data_3_cell45,680,1.052,98.36,11.036
data_3_cell45,681,1.0519,98.35,11.038
data_3_cell45,682,1.0519,98.35,11.037
data_3_cell45,683,1.0519,98.35,11.039
data_3_cell45,684,1.0518,98.34,11.039
data_3_cell45,685,1.0518,98.34,11.037
data_3_cell45,686,1.0518,98.34,11.036
data_3_cell45,687,1.0517,98.33,11.04
data_3_cell45,688,1.0504,98.21,11.037
data_3_cell45,689,1.0515,98.32,11.039
data_3_cell45,690,1.0515,98.31,11.04
data_3_cell45,691,1.0515,98.31,11.038
data_3_cell45,692,1.0514,98.31,11.038
data_3_cell45,693,1.0514,98.3,11.039
data_3_cell45,694,1.0514,98.3,11.04
data_3_cell45,695,1.0512,98.29,11.036
data_3_cell45,696,1.0512,98.29,11.039
data_3_cell45,697,1.0513,98.29,11.037
data_3_cell45,698,1.0512,98.29,11.038
data_3_cell45,699,1.0514,98.3,11.036
data_3_cell45,700,1.0501,98.18,11.036
data_3_cell45,701,1.0512,98.28,11.036
data_3_cell45,702,1.0512,98.29,11.039
data_3_cell45,703,1.0511,98.27,11.041
data_3_cell45,704,1.051,98.27,11.038
data_3_cell45,705,1.0512,98.28,11.04
data_3_cell45,706,1.051,98.27,11.038
data_3_cell45,707,1.0511,98.28,11.037
data_3_cell45,708,1.051,98.27,11.04
data_3_cell45,709,1.0509,98.26,11.04
data_3_cell45,710,1.0509,98.26,11.036
data_3_cell45,711,1.0508,98.25,11.037
data_3_cell45,712,1.0509,98.26,11.039
data_3_cell45,713,1.0507,98.24,11.036
data_3_cell45,714,1.0507,98.24,11.037
data_3_cell45,715,1.0495,98.13,11.037
data_3_cell45,716,1.0507,98.24,11.038
data_3_cell45,717,1.0508,98.25,11.04
data_3_cell45,718,1.0507,98.24,11.036
data_3_cell45,719,1.0506,98.23,11.04
data_3_cell45,720,1.0506,98.23,11.035
data_3_cell45,721,1.0505,98.22,11.037
data_3_cell45,722,1.0504,98.21,11.038
data_3_cell45,723,1.0504,98.21,11.04
data_3_cell45,724,1.0504,98.21,11.035
data_3_cell45,725,1.0502,98.19,11.04
data_3_cell45,726,1.0502,98.19,11.037
data_3_cell45,727,1.0503,98.2,11.037
data_3_cell45,728,1.0502,98.19,11.036
data_3_cell45,729,1.0502,98.19,11.038
data_3_cell45,730,1.0502,98.19,11.037
data_3_cell45,731,1.0503,98.2,11.038
data_3_cell45,732,1.0501,98.18,11.04
data_3_cell45,733,1.0488,98.06,11.042
data_3_cell45,734,1.0501,98.18,11.037
data_3_cell45,735,1.0499,98.17,11.037
data_3_cell45,736,1.05,98.17,11.039
data_3_cell45,737,1.0488,98.06,11.037
data_3_cell45,738,1.0487,98.05,11.037
data_3_cell45,739,1.0499,98.16,11.035
data_3_cell45,740,1.0497,98.15,11.036
data_3_cell45,741,1.0497,98.14,11.036
data_3_cell45,742,1.0497,98.14,11.036
data_3_cell45,743,1.0496,98.13,11.037
data_3_cell45,744,1.0495,98.13,11.037
data_3_cell45,745,1.0496,98.13,11.037
data_3_cell45,746,1.0495,98.13,11.04
data_3_cell45,747,1.0494,98.11,11.037
data_3_cell45,748,1.0494,98.11,11.036
data_3_cell45,749,1.0494,98.12,11.037
data_3_cell45,750,1.0492,98.1,11.036
data_3_cell45,751,1.0494,98.12,11.039
data_3_cell45,752,1.0492,98.1,11.04
data_3_cell45,753,1.049,98.08,11.037
data_3_cell45,754,1.0492,98.1,11.036
data_3_cell45,755,1.049,98.08,11.036
data_3_cell45,756,1.0492,98.1,11.037
data_3_cell45,757,1.0491,98.09,11.037
data_3_cell45,758,1.0491,98.09,11.035
data_3_cell45,759,1.049,98.08,11.037
data_3_cell45,760,1.049,98.08,11.036
data_3_cell45,761,1.049,98.08,11.039
data_3_cell45,762,1.049,98.08,11.036
data_3_cell45,763,1.0489,98.07,11.039
data_3_cell45,764,1.0487,98.05,11.04
data_3_cell45,765,1.0488,98.06,11.037
data_3_cell45,766,1.0487,98.05,11.039
data_3_cell45,767,1.0486,98.04,11.04
data_3_cell45,768,1.0486,98.04,11.038
data_3_cell45,769,1.0486,98.04,11.038
data_3_cell45,770,1.0483,98.01,11.039
data_3_cell45,771,1.0484,98.02,11.038
data_3_cell45,772,1.0484,98.02,11.04
data_3_cell45,773,1.0484,98.03,11.037
data_3_cell45,774,1.0483,98.02,11.036
data_3_cell45,775,1.0484,98.02,11.039
data_3_cell45,776,1.047,97.89,11.039
data_3_cell45,777,1.0482,98.0,11.037
data_3_cell45,778,1.0481,98.0,11.053
data_3_cell45,779,1.0479,97.98,11.036
data_3_cell45,780,1.048,97.98,11.036
data_3_cell45,781,1.048,97.98,11.036
data_3_cell45,782,1.0477,97.96,11.036
data_3_cell45,783,1.0479,97.97,11.037
data_3_cell45,784,1.0477,97.96,11.036
data_3_cell45,785,1.0477,97.96,11.037
data_3_cell45,786,1.0475,97.94,11.036
data_3_cell45,787,1.0476,97.95,11.036
data_3_cell45,788,1.0474,97.93,11.039
data_3_cell45,789,1.0475,97.94,11.037
data_3_cell45,790,1.0473,97.92,11.036
data_3_cell45,791,1.0473,97.92,11.039
data_3_cell45,792,1.0472,97.91,11.036
data_3_cell45,793,1.0472,97.91,11.038
data_3_cell45,794,1.0471,97.91,11.039
data_3_cell45,795,1.0471,97.9,11.04
data_3_cell45,796,1.0471,97.9,11.036
data_3_cell45,797,1.0471,97.9,11.037
data_3_cell45,798,1.0472,97.91,11.036
data_3_cell45,799,1.0472,97.91,11.037
data_3_cell45,800,1.0473,97.92,11.036
data_3_cell45,801,1.0471,97.9,11.038
data_3_cell45,802,1.047,97.89,11.037
data_3_cell45,803,1.0469,97.88,11.039
data_3_cell45,804,1.0468,97.88,11.038
data_3_cell45,805,1.0468,97.87,11.053
